Date,AAPL,ATVI,BAC,GE,GOOG,MSFT,NTDOY,ROKU,SPY,ACN,AMZN,COKE,DUK,FB,GM,GS,HMC,MO,NFLX,NKE,PEP,PFE,SNE,TGT,TM,TSLA,WIZD,WMT
5/7/2018,182.382813,70.370003,29.214113,13.795569,1054.790039,94.622849,53.311333,33.169998,262.993561,150.920609,1600.140015,164.564148,76.048569,177.970001,35.266914,234.63382,32.689041,53.451389,326.26001,68.77282,95.77581,33.742901,47.334816,67.048775,129.662003,302.769989,0.279,83.986137
5/8/2018,183.259476,69.610001,29.499947,13.991669,1053.910034,94.21965,54.197697,33.119999,262.993561,150.563873,1592.390015,168.108307,74.498901,178.919998,35.25721,234.435989,32.610321,53.029228,326.890015,67.900024,94.371788,33.791199,47.284927,67.135803,129.060577,301.970001,0.26,84.25145
5/9/2018,184.549835,71.309998,30.278595,14.334842,1082.76001,95.330902,52.932888,36.080002,265.535583,153.219589,1608,132.517426,74.269325,182.660004,35.198982,239.114792,32.088791,53.652874,330.299988,67.394196,93.75753,33.974743,47.205109,67.629028,134.374832,306.850006,0.26,81.617981
5/10/2018,187.189621,72.900002,30.446152,14.403476,1097.569946,96.284805,51.93697,35.459999,268.018494,155.122208,1609.079956,137.047195,74.766754,185.529999,36.062698,240.80632,32.295433,53.768009,329.600006,67.364441,94.839798,34.179588,46.776058,67.928818,136.445328,305.019989,0.255,81.766304
5/11/2018,186.477692,71.699997,30.475719,14.315232,1098.26001,96.078278,52.434929,35.139999,268.836273,155.657318,1602.910034,130.267502,74.527603,186.990005,35.800674,240.291946,32.551281,52.952469,326.459991,67.870277,94.995804,34.628296,47.9734,67.938499,136.129837,301.059998,0.277,82.448593
5/14/2018,186.042618,71.699997,30.672848,14.423086,1100.199951,96.402802,52.04652,35.299999,268.964386,154.160995,1601.540039,126.235535,74.45108,186.639999,35.548355,241.271225,32.777607,52.789364,328.529999,68.276909,94.722794,34.979454,48.232822,70.501312,136.198837,291.970001,0.28,83.447304
5/15/2018,184.351776,70.169998,30.77141,14.423086,1079.22998,95.70459,51.797539,34.080002,267.11203,152.674591,1576.119995,126.653664,73.590157,184.320007,35.849194,238.946655,32.324951,52.309635,326.130005,68.931519,94.381546,34.813625,47.404659,71.281624,134.305832,284.179993,0.28,83.575851
5/16/2018,186.072266,70.330002,30.613708,14.736845,1081.77002,95.9515,51.966846,34.439999,268.235229,152.684494,1587.280029,125.916954,72.729218,183.199997,36.907009,238.353149,32.620163,52.645447,328.190002,70.75647,94.761795,34.803871,47.713974,73.378708,135.419952,286.480011,0.28,85.16787
5/17/2018,184.895615,71.660004,30.3673,14.736845,1078.589966,94.993469,52.285542,34.259998,268.008667,153.526779,1581.76001,129.182343,71.770981,183.759995,37.169037,236.513275,32.570961,53.048416,325.220001,70.359749,95.473557,34.833134,48.691803,73.963943,134.749496,284.540009,0.28,83.546188
5/18/2018,184.223236,71.989998,29.825205,14.678016,1066.359985,95.171249,50.960972,35.400002,267.338654,153.903351,1574.369995,128.68457,71.432213,182.679993,36.674095,234.435989,32.452877,53.28828,324.179993,70.736633,95.073799,34.764854,48.492245,74.071236,134.128342,276.820007,0.276,82.705688
5/21/2018,185.528442,71.449997,30.111034,14.962359,1079.579956,96.39595,49.70612,34.740002,269.348633,155.518585,1585.459961,128.694534,71.316063,184.490005,36.96524,235.128403,32.708721,53.384224,331.820007,70.796135,97.023834,34.920929,48.282711,74.978355,134.532593,284.48999,0.279,83.565971
5/22/2018,185.063721,71.349998,30.446152,14.991775,1069.72998,96.297188,49.556732,34.040001,268.599792,153.923172,1581.400024,128.067337,71.69355,183.800003,37.149624,235.425171,32.521755,52.971657,331.619995,70.726715,97.433334,34.842892,46.955662,73.612801,133.832581,275.01001,0.279,82.438705
5/23/2018,186.250259,71.739998,30.002617,13.903423,1079.689941,97.442871,48.99902,34.549999,269.338776,153.903351,1601.859985,128.186798,72.46788,186.899994,36.732323,235.237228,32.492237,53.614498,344.720001,70.75647,97.940338,35.08675,46.36697,69.418617,132.935364,279.070007,0.28,82.082726
5/24/2018,186.042618,70.800003,29.775921,14.315232,1079.23999,97.097191,47.724247,35.990002,268.787048,154.180817,1603.069946,126.872681,73.309967,185.929993,37.256378,233.545731,31.862471,53.624088,349.290009,71.5896,97.677094,35.008713,46.356991,69.194283,130.578949,277.850006,0.28,81.924515
5/25/2018,186.467804,71.459999,29.726641,14.344646,1075.660034,97.146576,48.042942,38.540001,268.146606,154.577194,1610.150024,126.40477,73.377724,184.919998,37.169037,232.467499,31.527901,53.374634,351.290009,71.659027,97.803833,34.803871,46.297123,69.457634,128.133789,278.850006,0.277,81.538864
5/29/2018,185.795425,70.639999,28.54388,13.903423,1060.319946,96.800896,48.20229,38.599998,265.062622,152.149368,1612.869995,127.918022,74.14238,185.740005,36.276207,224.573837,31.222857,53.470577,349.730011,70.339905,98.574104,34.823383,46.496677,69.935577,124.919594,283.76001,0.277,81.479538
5/30/2018,185.399887,70.690002,29.066267,13.893619,1067.800049,97.729294,51.13028,38.450001,268.599792,154.616821,1624.890015,128.714432,74.510193,187.669998,36.712921,227.482391,31.026054,54.295712,353.540009,71.639191,99.285866,35.164783,47.105328,71.662018,125.442154,291.720001,0.278,83.180328
5/31/2018,184.776947,70.910004,28.739681,13.805374,1084.98999,97.620651,50.831505,37.459999,266.954376,154.329468,1629.619995,126.842819,74.684418,191.779999,41.439106,224.22641,31.252377,53.480171,351.600006,71.212708,98.64431,35.047733,46.985592,71.096291,126.171753,284.730011,0.25,81.617973
6/1/2018,188.109222,73.029999,29.095957,13.824985,1119.5,99.5466,49.845547,37.07,269.575287,157.450928,1641.540039,126.096153,73.639061,193.990005,41.924347,226.678329,31.498379,53.460987,359.929993,72.366432,98.64431,35.359879,47.564304,71.008507,129.464813,291.820007,0.25,82.062943
6/4/2018,189.681396,72.790001,29.095957,13.442591,1139.290039,100.415741,46.857803,38.029999,270.85614,157.986023,1665.27002,128.863785,72.951843,193.279999,42.487217,228.207062,31.655823,53.748821,361.809998,73.430641,98.516403,35.554966,48.971184,74.471146,132.393082,296.73999,0.269,84.465805
6/5/2018,191.144821,72.769997,28.818853,13.530836,1139.660034,100.929337,46.578949,40.259998,271.053192,158.471588,1696.349976,127.728851,72.351738,192.940002,42.128139,226.668396,31.439341,54.046253,365.799988,73.649452,98.604958,35.545212,49.200672,76.568237,131.58461,291.130005,0.266,83.674744
6/6/2018,191.807312,74.790001,29.72934,13.373957,1136.880005,101.225624,44.905811,39.450001,273.319366,161.236328,1695.75,126.40477,70.793388,191.339996,42.632786,230.529907,31.695183,54.027061,367.450012,74.345665,99.215027,35.486687,50.068741,75.983009,134.256531,319.5,0.276,83.615402
6/7/2018,191.293152,73.949997,29.77882,13.511226,1123.859985,99.635483,46.120827,39.57,273.289825,159.15535,1689.300049,128.833908,71.12249,188.179993,43.083096,231.740997,31.616463,54.391655,361.399994,74.355621,99.539742,35.593983,49.769409,76.421936,134.532593,316.089996,0.278,84.001053
6/8/2018,189.552856,74.290001,29.699648,13.6583,1120.869995,100.376228,47.325886,39.240002,274.097778,160.701218,1683.98999,129.122604,70.774033,189.100006,43.318047,231.681427,31.645985,55.370304,360.570007,74.494858,100.848427,35.769562,49.849228,76.100052,134.295975,317.660004,0.26,83.417648
6/11/2018,189.088135,75,29.74913,13.707325,1129.98999,99.803398,47.435436,41.459999,274.462311,161.27597,1689.119995,130.247589,69.806114,191.539993,43.905407,232.376297,32.147831,55.888409,361.450012,74.186531,101.5569,35.408649,50.388031,77.114456,135.222748,332.100006,0.28,83.358315
6/12/2018,190.126358,75.940002,29.590786,13.707325,1139.319946,100.060181,46.887684,41.459999,274.817017,161.365143,1698.75,133.582672,70.154572,192.399994,43.249519,230.926987,31.645985,55.533413,363.829987,73.888153,102.806564,35.408649,49.739471,77.124222,132.659286,342.769989,0.26,83.160553
6/13/2018,188.564056,76.669998,29.531406,13.619081,1134.790039,99.605858,44.148914,43.43,273.940094,161.543518,1704.859985,131.691147,69.931938,192.410004,43.513832,232.11821,31.882151,55.101654,379.929993,73.709129,103.583908,35.330616,49.709541,76.100052,133.507202,344.779999,0.256,83.150658
6/14/2018,188.662933,77.709999,29.194921,13.373957,1152.119995,100.168823,42.386147,45.02,274.629822,161.285873,1723.859985,132.298416,71.103111,196.809998,42.652363,231.939529,31.606621,55.072517,392.869995,74.295937,103.446152,35.272087,49.021072,75.31974,133.536789,357.720001,0.26,82.854012
6/15/2018,186.724884,77.410004,28.977198,13.156333,1152.26001,98.894745,42.814388,43.299999,274.279449,161.999344,1715.969971,133.582672,71.916168,195.850006,42.985207,230.222183,31.311417,56.131233,391.980011,75.429771,105.886429,35.467178,49.011093,75.348999,133.901581,358.170013,0.26,82.765015
6/18/2018,186.626022,77.870003,29.095957,13.057413,1173.459961,99.615738,41.479862,44.93,273.715332,161.4048,1723.790039,130.396912,72.022644,198.309998,43.024364,229.69606,31.163815,54.975384,390.399994,75.201019,103.692139,35.272087,48.262753,75.222206,134.601608,370.829987,0.28,82.072838
6/19/2018,183.610168,77.239998,28.957405,12.810113,1168.060059,99.615738,40.713009,45.27,272.666199,161.830887,1734.780029,130.347137,73.242218,197.490005,41.369957,226.648544,30.78989,55.159935,404.980011,73.858322,104.262863,35.330616,48.133045,74.68573,134.236801,352.549988,0.279,82.676018
6/20/2018,184.411102,76.839996,28.937611,12.74087,1169.839966,100.613281,41.579453,46.75,273.131378,160.30484,1750.079956,129.052933,73.745537,202,41.066486,226.152222,30.534044,55.121078,416.76001,74.315834,104.115257,35.56472,49.450119,73.534775,132.481812,362.220001,0.279,82.676018
6/21/2018,183.382751,76.050003,28.987095,12.622167,1157.660034,99.892273,41.091454,45.369999,271.419159,158.580597,1730.219971,131.292908,74.442436,201.5,40.253963,225.318359,30.160118,55.062801,415.440002,73.540054,105.522354,35.408649,49.11087,74.266312,130.795853,347.51001,0.269,83.269318
6/22/2018,182.848785,75.980003,28.690195,12.909033,1155.47998,99.171288,41.270718,44.709999,271.914032,158.184235,1715.670044,134.807205,74.945747,201.740005,40.381229,224.365372,30.051878,55.383331,411.089996,73.032806,106.634262,35.613491,50.25832,74.16877,129.15918,333.630005,0.279,83.872513
6/25/2018,180.129608,74.699997,28.185471,12.612273,1124.810059,97.176208,40.543701,42.009998,268.212494,154.745651,1663.150024,135.374649,76.542816,196.350006,39.754707,219.918182,29.559868,55.431892,384.480011,71.958649,107.244324,35.486687,49.420181,74.949089,126.763329,333.01001,0.24,85.504082
6/26/2018,182.364288,75.269997,28.244852,13.591579,1118.459961,97.857689,40.812599,43.990002,268.806335,155.439316,1691.089966,134.189957,76.262115,199,40.146282,219.957886,29.63859,54.489735,399.390015,72.167511,106.319382,35.486687,49.889141,74.451645,127.394333,342,0.244,85.019547
6/27/2018,182.097321,73.419998,27.947952,13.809203,1103.97998,96.336693,39.766888,41.419998,266.579468,153.933075,1660.51001,129.411331,76.968689,195.839996,39.51976,218.56813,29.046059,54.382896,390.390015,70.964058,106.535851,35.320858,50.178501,74.978355,125.323837,344.5,0.279,85.91938
6/28/2018,183.422302,76.010002,28.373507,13.680608,1114.219971,97.413246,40.852436,41.619999,268.103638,163.010117,1701.449951,134.020706,76.687996,196.229996,39.666603,221.784424,29.075817,55.645584,395.420013,71.312164,106.939293,35.467178,51.585373,73.739601,127.276009,349.929993,0.27,84.900894
6/29/2018,183.036682,76.32,27.898472,13.462983,1115.650024,97.393494,40.623375,42.619999,268.489624,162.108353,1699.800049,134.528458,76.542816,194.320007,38.570194,218.955292,29.036139,55.159935,391.429993,79.249001,107.126251,35.389137,51.146347,74.246811,126.999947,342.950012,0.269,84.693237
7/2/2018,185.083466,77.279999,27.987539,13.225576,1127.459961,98.776222,40.095539,43.290001,269.06366,161.751617,1713.780029,132.168991,77.200989,197.360001,38.668087,221.62558,28.768295,54.266338,398.179993,77.926193,107.775673,35.437912,50.827057,73.905411,126.132317,335.070007,0.26,83.061668
7/3/2018,181.859985,75.879997,27.49271,13.225576,1102.890015,97.828064,40.593494,45.540001,268.113525,161.860626,1693.959961,132.487579,77.249382,192.729996,38.14925,218.766663,28.669094,54.839401,390.519989,75.867386,107.057373,35.457417,50.856991,74.744255,125.609764,310.859985,0.26,83.496758
7/5/2018,183.32341,76.190002,27.631262,13.284929,1124.27002,98.529305,39.40836,45.41,270.300781,163.307404,1699.72998,133.512985,78.02372,198.449997,38.638718,219.124039,28.887337,55.975822,398.390015,76.135933,107.795364,35.964649,48.951225,74.666237,127.256302,309.160004,0.25,83.625298
7/6/2018,185.864655,77.190002,27.740126,13.700392,1140.170044,99.912033,39.209175,46.700001,272.587036,163.02002,1710.630005,137.415543,79.00132,203.229996,38.335243,220.166351,28.956778,56.616875,408.25,76.066315,107.805191,36.198761,49.470074,74.900322,127.73941,308.899994,0.27,83.565971
7/9/2018,188.445404,76.839996,28.749577,13.799312,1154.050049,100.593529,40.772762,46.330002,275.041534,164.625351,1739.02002,136.121323,76.116928,204.740005,38.912819,226.320969,29.214701,56.35463,418.970001,76.861977,106.034027,36.247528,51.495571,75.846451,128.863388,318.51001,0.27,84.970108
7/10/2018,188.217972,76.190002,28.531853,14.016935,1152.839966,100.860191,39.846561,45.990002,276.031219,164.952377,1743.069946,137.365753,76.968689,203.539993,39.245659,225.189316,29.373423,57.073387,415.630005,77.150414,111.081863,36.510902,51.565418,76.373161,127.453491,322.470001,0.265,86.235809
7/11/2018,185.77565,78.610001,28.383404,13.838879,1153.900024,100.721924,39.527866,45.91,274.012238,164.803726,1755,136.808243,77.801102,202.539993,38.472294,224.008026,28.778215,57.005394,418.649994,76.941551,110.737465,36.296303,51.844795,75.670883,126.260483,318.959991,0.265,85.5634
7/12/2018,188.890366,81.370003,28.472473,13.838879,1183.47998,102.904655,39.816685,48.310001,276.496399,166.508148,1796.619995,136.001846,77.917252,206.919998,38.442928,225.556595,28.946857,56.344913,413.5,76.9515,109.743637,36.598694,52.094242,74.617455,127.364746,316.709991,0.265,85.553513
7/13/2018,189.187012,81.5,28.254747,13.73996,1188.819946,104.129356,40.165257,48.759998,276.714142,166.567596,1813.030029,134.876877,78.033401,207.320007,38.531036,224.752518,29.065897,56.820847,395.799988,76.961441,110.885063,36.608448,53.191803,75.807442,127.690109,318.869995,0.25,86.720337
7/16/2018,188.771713,80.230003,29.472029,13.749851,1183.859985,103.615776,41.868271,48.259998,276.466705,166.121674,1822.48999,133.532913,78.188271,207.229996,38.726822,229.745712,28.917097,55.499886,400.480011,77.329445,111.150742,36.462132,53.15189,75.30999,127.690109,310.100006,0.25,86.661003
7/17/2018,189.305664,80.949997,29.699648,13.542119,1198.800049,104.642937,41.62925,51.389999,277.585114,166.547791,1843.930054,135.105881,78.062439,209.990005,39.18692,229.328781,29.403181,55.703857,379.480011,77.050957,113.039986,36.725498,53.511093,75.368507,129.602844,322.690002,0.26,87.204865
7/18/2018,188.26741,81.269997,29.818407,13.601472,1195.880005,103.823181,40.613415,49.5,278.169037,164.873093,1842.920044,133.77182,77.859177,209.360001,39.030293,229.54718,29.284142,55.781559,375.130005,76.175705,112.990791,36.735252,52.952335,74.958847,130.233856,323.850006,0.26,87.086205
7/19/2018,189.73085,80.610001,29.363165,13.581688,1186.959961,103.112061,41.260761,49.790001,277.119934,165.378464,1812.969971,135.812714,78.594788,208.089996,38.482086,227.948959,29.145258,55.305626,364.230011,76.53376,113.915726,36.442619,52.513309,76.529221,129.918365,320.230011,0.26,86.740112
7/20/2018,189.295776,79.650002,29.818407,12.978276,1184.910034,104.958992,41.410149,49.77,276.803223,165.011826,1813.699951,137.584793,78.062439,209.940002,38.570194,229.993881,28.956778,55.985531,361.049988,76.543709,114.151886,36.413361,52.8326,75.846451,129.947937,313.579987,0.24,87.076317
7/23/2018,189.463867,79.75,30.431995,12.849682,1205.5,106.638016,40.732925,49.740002,277.317871,164.456894,1802,138.769485,77.404251,210.910004,38.442928,232.048721,29.026218,55.93697,362.660004,76.175705,112.557831,36.296303,53.032158,76.753563,129.878906,303.200012,0.26,86.651115
7/24/2018,190.838303,78.410004,30.511168,12.978276,1248.079956,106.331848,41.430065,46.91,278.713348,163.674042,1829.23999,137.933228,77.32682,214.669998,38.648506,234.153198,29.413101,56.325489,357.320007,75.121452,112.902229,36.774269,52.553219,77.407074,130.71698,297.429993,0.26,86.977432
7/25/2018,192.637924,79.449997,30.748686,12.968385,1263.699951,109.462738,41.977821,48.709999,281.088684,165.566757,1863.609985,137.574829,77.607513,217.5,36.857048,234.957275,29.621424,56.189503,362.869995,76.742638,113.3647,37.057148,53.541027,78.021568,130.352173,308.73999,0.258,86.918098
7/26/2018,192.03476,77.650002,30.620031,13.007953,1268.329956,108.26767,42.007698,48.639999,280.425568,163.674042,1808,138.0336,78.53672,176.259995,35.976002,235.374191,29.750385,54.489735,363.089996,77.72728,113.158066,37.222977,53.541027,77.894768,131.456436,306.649994,0.256,87.244423
7/27/2018,188.840912,75.360001,30.738789,12.918926,1238.5,106.351593,42.127205,47.540001,278.52533,160.552582,1817.27002,139.559555,78.488319,174.889999,36.739574,235.900314,30.087669,56.238075,355.209991,76.474091,112.4496,37.466835,53.281605,78.158119,132.570557,297.179993,0.241,87.145531
7/30/2018,187.782913,72.75,30.986204,13.017845,1219.73999,104.070107,41.0317,44.310001,277.070465,157.97612,1779.219971,142.521683,78.178581,171.059998,36.876625,237.200729,30.186871,56.772285,334.959991,75.549118,112.351196,37.642414,52.223953,79.211555,133.083237,290.170013,0.22,87.887146
7/31/2018,188.158646,73.419998,30.56065,13.482768,1217.26001,104.771339,42.495693,45.419998,278.436218,157.886948,1777.439941,144.735809,79.00132,172.580002,37.111572,235.691849,30.415031,56.995682,337.450012,76.493988,113.158066,38.949512,53.90023,78.694595,129.987366,298.140015,0.248,88.233246
8/1/2018,199.243088,73.080002,30.926825,13.09698,1220.01001,104.968872,43.601158,45.650002,277.971069,158.263504,1797.170044,147.628143,78.449615,171.649994,36.357788,234.312027,30.355513,56.412907,338.380005,77.120575,111.790329,39.281162,54.878056,77.007164,129.780334,300.839996,0.22,87.254303
8/2/2018,205.067123,74.059998,30.956514,13.027737,1226.150024,106.24295,42.923939,46.459999,279.485382,158.699509,1834.329956,147.757782,77.868851,176.369995,35.84874,232.277039,29.869427,57.14138,344.5,78.224571,112.853027,39.005714,55.157433,78.772621,129.208481,349.540009,0.237,87.768501
8/3/2018,205.660416,71.32,31.184137,12.998061,1223.709961,106.707153,43.083282,46.470001,280.682892,158.917511,1823.290039,149.084259,78.933563,177.779999,36.935364,232.376297,30.415031,58.015545,343.089996,78.314087,114.437248,39.881252,54.838142,79.445648,129.454956,348.170013,0.21,88.599106
8/6/2018,206.728317,70.57,31.194033,12.958493,1224.77002,106.796051,41.469902,47.849998,281.712189,159.125626,1847.75,151.338303,78.517365,185.690002,36.808102,234.20282,30.047989,58.481766,350.920013,79.079926,115.499947,40.373127,54.339252,79.601707,126.645004,341.98999,0.2,88.668327
8/7/2018,204.790268,70.230003,31.184137,13.017845,1242.219971,107.536789,41.818474,47.419998,282.642517,159.740005,1862.47998,151.617554,78.285057,183.809998,36.788525,236.088928,30.484472,57.850426,351.829987,80.094406,112.390564,40.176376,55.426834,80.216202,126.714027,379.570007,0.19,88.767204
8/8/2018,204.928696,70.010002,31.471136,12.909033,1245.609985,108.139275,41.410149,47.25,282.523743,159.680542,1886.52002,152.944031,77.849503,185.179993,36.866837,234.639618,30.484472,56.927692,347.609985,80.064568,111.672249,40.737114,54.668522,80.362511,125.304115,370.339996,0.225,89.04409
8/9/2018,206.540436,70.5,31.273207,12.800221,1249.099976,108.317047,41.7388,57.32,282.137787,159.185074,1898.52002,165.92955,78.2173,183.089996,36.719994,232.068573,29.998388,57.520184,349.359985,80.82045,111.878891,40.333778,55.267189,80.586861,123.687164,352.450012,0.204,88.526909
8/10/2018,205.925232,70.610001,30.867445,12.632058,1237.609985,107.655319,40.742886,58.049999,280.247437,159.224701,1886.300049,160.284546,78.294731,180.259995,35.81937,227.929108,29.849586,57.355064,345.869995,80.293327,111.062187,40.264915,54.528831,80.674644,122.484314,355.48999,0.22,89.690552
8/13/2018,207.254883,70.519997,30.164787,12.315514,1235.01001,106.875061,40.364437,55.380001,279.198334,158.778778,1896.199951,165.779968,78.343132,180.050003,35.398426,225.199219,29.452784,57.287071,341.309998,79.716461,111.209778,40.146866,54.049892,80.040627,121.764565,356.410004,0.24,89.153488
8/14/2018,208.128067,71.290001,30.471582,12.216595,1242.099976,108.208405,40.155296,55.790001,280.979797,159.779648,1919.650024,169.021362,78.614151,181.110001,35.437588,227.879471,29.700785,57.510468,337.48999,79.706512,111.288498,40.048489,54.159649,81.279289,121.715263,347.640015,0.2,90.356918
8/15/2018,208.614273,69.309998,30.04603,12.087999,1214.380005,106.741043,38.761013,54.509998,278.881622,158.957169,1882.619995,172.003448,79.233612,179.529999,35.18306,227.571732,29.19486,58.452625,326.399994,79.139595,111.632889,40.49118,53.590916,79.323006,120.137749,338.690002,0.16,89.730339
8/16/2018,211.670471,69.690002,30.402306,12.167134,1206.48999,106.721214,38.9104,57.049999,281.138184,161.414703,1886.52002,173.040695,80.073608,174.699997,35.525692,231.294281,29.551985,59.083969,322.440002,79.617004,112.420082,40.746948,53.720627,80.679619,121.034966,335.450012,0.18,98.104637
8/17/2018,215.897522,69.150002,30.422098,12.167134,1200.959961,106.661728,40.095539,56.07,282.127899,163.396576,1882.219971,174.347214,80.553329,173.800003,35.613796,231.671509,29.760305,59.249088,316.779999,79.318626,113.118706,41.406067,54.748344,81.633186,121.547653,305.5,0.18,97.318924
8/20/2018,213.79393,68.93,30.550756,12.167134,1207.77002,105.957787,41.539616,57.029999,282.731628,163.624496,1876.709961,171.833878,80.093185,172.5,35.995583,234.05394,29.978546,59.23938,327.730011,81.735474,113.000618,41.642166,54.468964,81.90844,121.537796,308.440002,0.174,95.478966
8/21/2018,213.377167,69.660004,30.699205,12.49357,1201.619995,105.075386,41.997738,58.75,283.394714,163.119125,1883.420044,172.561951,79.574318,172.619995,36.132633,236.902908,30.087669,58.209805,338.019989,82.501312,111.898567,41.474926,54.299339,81.859283,120.847633,321.899994,0.15,95.558533
8/22/2018,213.387085,71.43,30.659616,12.335299,1207.329956,106.146156,42.525574,59.689999,283.226471,163.426315,1904.900024,171.275375,79.133759,173.639999,35.369061,237.587875,30.236469,57.61731,344.440002,82.192986,110.442268,41.386391,54.498898,84.484062,122.00119,321.640015,0.15,95.150757
8/23/2018,213.823685,71.169998,30.521065,12.404543,1205.380005,106.641891,41.908108,60.09,282.850403,163.703766,1902.900024,169.061249,79.182709,172.899994,34.918747,234.609833,29.720625,58.102959,339.170013,82.461533,110.137238,41.514278,54.289364,85.241013,120.541992,320.100006,0.18,94.663422
8/24/2018,214.488495,74.089996,30.570547,12.364974,1220.650024,107.474731,42.525574,63.259998,284.552673,164.377625,1905.390015,169.151016,79.701591,174.649994,35.192852,233.38884,29.442862,57.092812,358.820007,82.004013,110.353714,41.711029,54.419075,85.830849,121.113838,322.820007,0.18,94.434662
8/27/2018,216.254745,74.089996,30.986204,12.632058,1241.819946,108.664482,43.631039,64.099998,286.799347,165.358643,1927.680054,167.585159,78.898796,177.460007,36.896206,240.824005,30.186871,57.316212,364.579987,82.202942,110.609558,40.904354,55.895794,85.132874,124.692833,319.269989,0.18,94.026894
8/28/2018,218.001129,74,30.946619,12.622167,1231.150024,109.318848,43.372101,62.990002,286.937897,166.151398,1932.819946,164.662933,78.663826,176.259995,36.533997,240.595688,30.236469,56.772285,368.48999,82.133316,109.389412,40.825653,55.646347,85.231186,124.298454,311.859985,0.18,95.548584
8/29/2018,221.255753,74.910004,30.817963,12.829897,1249.300049,111.063828,43.909893,59.919998,288.481842,168.232391,1998.099976,164.912262,79.035866,175.899994,36.338211,240.426361,30.295992,56.743145,368.040009,82.342178,110.255318,40.825653,56.943466,86.145424,125.688644,305.01001,0.15,95.120918
8/30/2018,223.289917,74.099998,30.689308,12.632058,1239.119995,110.994423,44.55724,60.68,287.313965,167.102722,2002.380005,168.492752,79.613472,177.639999,35.594219,238.434433,29.790066,56.995682,370.980011,80.959694,110.166756,40.825653,56.554333,85.830849,123.49984,303.149994,0.178,95.578423
8/31/2018,225.869812,72.099998,30.610134,12.800221,1218.189941,111.371185,44.766384,59.490002,287.323883,167.538727,2012.709961,169.111115,79.535149,175.729996,35.290745,236.850845,29.393261,56.840275,367.679993,81.956734,110.215958,40.845329,56.703999,86.017632,122.336418,301.660004,0.17,95.339729
9/4/2018,226.594162,72.980003,30.817963,12.533137,1197,110.75647,44.138954,63.200001,286.82901,167.964828,2039.51001,169.669632,79.71138,171.160004,34.850224,236.701462,28.748455,57.413338,363.600006,79.364433,109.22213,40.697765,56.055439,87.443062,120.295509,288.950012,0.17,94.842445
9/5/2018,225.115677,71.650002,30.857548,12.424327,1186.47998,107.563957,43.212753,61.349998,286.057037,167.112625,1994.819946,173.569275,81.444237,167.179993,34.546753,236.601852,28.440931,58.909138,341.179993,79.683487,111.308174,41.169964,55.376945,87.098991,118.777145,280.73999,0.17,96.095604
9/6/2018,221.374847,71.959999,30.678549,12.374866,1171.439941,107.811821,42.874142,63.599998,285.196014,167.826096,1958.310059,177.927719,81.718353,162.529999,34.02227,233.574127,28.520292,59.045116,346.459991,80.162071,112.605873,41.101101,56.235043,87.374252,118.501083,280.950012,0.195,95.926521
9/7/2018,219.58876,73.57,30.688494,12.266054,1164.829956,107.286346,43.302387,65.230003,284.641754,167.538727,1952.069946,178.38649,80.739342,163.039993,33.557159,232.966583,28.421091,59.181099,348.679993,80.062363,111.85186,41.514278,56.404663,87.236626,117.623589,263.23999,0.2,95.309891
9/10/2018,216.641724,74.260002,30.648714,12.374866,1164.640015,108.446358,43.372101,68.709999,285.136597,168.014374,1939.01001,180.460983,80.582695,164.179993,33.517574,230.974655,28.34173,58.841145,348.410004,81.857033,112.675323,41.376553,56.554333,87.747818,117.505272,285.5,0.195,96.374084
9/11/2018,222.119049,79.5,30.678549,12.196811,1177.359985,110.290482,43.840179,70.980003,286.076813,169.144058,1987.150024,180.700348,79.672211,165.940002,33.418617,229.281509,28.21277,57.763008,355.929993,82.385468,112.437218,41.622494,56.723953,87.295609,118.234871,279.440002,0.167,96.115494
9/12/2018,219.36055,80.519997,30.260883,12.473785,1162.819946,110.75647,44.328178,70.940002,286.146118,168.807144,1990,186.265579,79.192497,162,33.705597,227.229797,27.935007,61.609341,369.950012,82.754372,112.953117,41.720867,57.342579,87.148148,118.225014,290.540009,0.17,95.449135
9/13/2018,224.659256,80.43,29.972494,12.572706,1175.329956,111.946236,43.421894,70.610001,287.838531,170.511566,1989.869995,183.512894,80.426064,161.360001,33.89362,227.409088,28.37149,60.458408,368.149994,83.222984,114.084137,42.153713,57.631935,86.587799,120.246208,289.459991,0.195,94.603745
9/14/2018,222.1091,81.269997,30.201216,12.662582,1172.530029,112.402298,42.42598,71.120003,287.888,170.085449,1970.189941,183.602646,79.985504,162.320007,34.269669,228.315414,28.669094,61.058468,364.559998,83.24292,113.667442,42.261925,59.308208,86.450172,120.561707,295.200012,0.195,94.076614
9/17/2018,216.195206,78.879997,30.111717,12.682554,1156.050049,111.1828,42.55545,69.75,286.363831,169.490875,1908.030029,183.383224,80.357529,160.580002,34.655609,226.970856,28.748455,61.422436,350.350006,83.013603,114.490906,42.311115,59.158546,85.801353,120.758904,294.839996,0.195,94.305374
9/18/2018,216.552414,79.629997,30.042105,12.64261,1161.219971,112.243668,43.93977,72.07,287.917725,170.84848,1941.050049,183.193741,80.200882,160.300003,34.734776,227.966827,29.452784,61.127327,367.649994,85.007683,113.082092,42.80299,59.69735,86.19458,123.273064,284.959991,0.195,94.912064
