"AMD","AMZN","NKE","VALE","NOK","AAL","CCL","TGT","DQ","BAC","IWN","AMD*","AMZN*","NKE*","VALE*","NOK*","AAL*","CCL*","TGT*","DQ*","BAC*"
31.82,1754.359985,80.642838,9.936885,4.970853,30.064596,49.446815,81.394577,8.292,26.320858,111.374855,1012.5124,3077778.9569692,6503.26732069424,98.741683503225,24.709379547609,903.879932643216,2444.98751364423,6625.07716500893,68.757264,692.787565856164
32.41,1804.030029,81.581802,9.936885,5.030266,30.598991,50.480988,82.486816,8.476,25.990437,111.688065,1050.4081,3254524.34553374,6655.5904175672,98.741683503225,25.303576030756,936.298250218081,2548.33014945614,6804.07481381786,71.842576,675.502815450969
33.23,1860.630005,80.769997,9.84965,4.931245,30.440653,51.399174,83.151649,9.144,26.500237,112.257515,1104.2329,3461944.0155063,6523.79241538001,97.0156051225,24.317177250025,926.633355066409,2641.87508788228,6914.1967314192,83.612736,702.262561056169
32.41,1863.699951,81.435081,10.515811,5.109482,30.26252,51.389507,83.436569,9.008,26.66073,112.248024,1050.4081,3473377.5073574,6631.67241747656,110.582280987721,26.106806308324,915.8201167504,2640.88142970305,6961.66104649176,81.144064,710.7945241329
32.18,1855.319946,80.818893,10.492018,5.05007,30.777122,51.602139,83.825966,8.794,26.386948,112.05822,1035.5524,3442212.10202544,6531.69346574545,110.082441712324,25.5032070049,947.231238602884,2662.78074937532,7026.79257583315,77.334436,696.271024754704
31.389999,1870.300049,81.77742,10.650628,5.030266,32.74646,51.080227,83.863968,9.102,26.377506,113.130661,985.332037220001,3498022.2732894,6687.5464218564,113.435876794384,25.303576030756,1072.3306425316,2609.18959037153,7033.16512870502,82.846404,695.772822780036
30.360001,1869.670044,81.611137,10.404783,4.901538,32.340721,51.341179,83.37957,9.096,26.471912,112.428345,921.729660720001,3495666.07343096,6660.37768243277,108.259509277089,24.025074765444,1045.92223479984,2635.91666111004,6952.1526933849,82.737216,700.762124935744
29.200001,1886.030029,80.310295,10.206521,4.921342,32.221966,50.529312,82.762245,8.36,26.368065,112.508469,852.640058400001,3557109.27028974,6449.74348298702,104.173070923441,24.219607080964,1038.25509290516,2553.21137119334,6849.58919744002,69.8896,695.274851844225
30.450001,1901.369995,82.452293,10.674419,4.960951,32.182381,50.625969,82.125908,8.546,27.019476,113.796074,927.202560900001,3615207.8578863,6798.38062095785,113.943220987561,24.611034824401,1035.70564682916,2562.98873718896,6744.66476482446,73.034116,730.052083314576
30.5,1908.790039,81.718727,10.737864,4.990657,32.865215,51.070557,81.831482,8.824,26.736256,114.120361,930.25,3643479.41298562,6677.95034250053,115.301723282496,24.906657291649,1080.12235699622,2608.20179229025,6696.39144631632,77.862976,714.827384897536
30.01,1918.189941,83.371681,10.872682,5.119385,31.816223,47.165848,81.878952,8.602,26.689054,114.616333,900.6001,3679452.64975358,6950.83719276576,118.215213873124,26.208102778225,1012.27204598573,2224.6172175591,6704.1627806183,73.994404,712.305603414916
29.1,1911.300049,83.870522,10.729933,5.109482,31.242243,45.068516,83.19912,8.468,26.547441,113.929596,846.81,3653067.8773074,7034.26446055248,115.131462184489,26.106806308324,976.077747671049,2031.17113444226,6922.0935687744,71.707024,704.766623648481
29.26,1913.900024,82.647896,10.817168,4.990657,31.489647,44.45961,82.363335,8.514,26.415268,112.394012,856.1476,3663013.3018672,6830.67471322682,117.011123540224,24.906657291649,991.597868184609,1976.6569213521,6783.71895232223,72.488196,697.766383511824
28.860001,1878.27002,80.809105,10.571323,4.941147,30.935459,43.928028,81.394577,7.984,26.207573,112.098335,832.899657720001,3527898.2680308,6530.11145090103,111.752869970329,24.414933675609,957.002623540681,1929.67164396878,6625.07716500893,63.744256,686.836882550329
29.92,1897.829956,80.740631,10.658558,4.970853,31.133383,43.860371,81.290108,8.192,26.349184,111.821739,895.2064,3601758.54189096,6519.04949427816,113.604858639364,24.709379547609,969.287537024689,1923.73214425764,6608.08165865166,67.108864,694.279497465856
30.74,1904.280029,81.826324,10.650628,4.921342,31.816223,44.382286,81.556046,8.346,26.632406,113.614861,944.9476,3626282.42884824,6695.54729935298,113.435876794384,24.219607080964,1012.27204598573,1969.7873105858,6651.38863915412,69.655716,709.285049348836
30.370001,1893.630005,82.109955,10.658558,4.960951,32.271446,44.991188,82.258858,8.474,27.378225,114.931084,922.336960740001,3585834.5958363,6742.04471010202,113.604858639364,24.611034824401,1041.44622693092,2024.20699765134,6766.51971946416,71.808676,749.567204150625
31.200001,1922.189941,83.537964,11.047152,4.980756,32.538647,44.739899,82.572304,8.808,27.77474,115.379356,973.440062400001,3694814.16928158,6978.5914292653,122.039567311104,24.807930331536,1058.76354859061,2001.6585625302,6818.18538786842,77.580864,771.4361820676
31.24,1934.310059,83.097824,10.539601,5.010462,31.855806,44.971859,82.667259,8.726,27.519842,114.549553,975.9376,3741555.40434858,6905.24835353498,111.083189239201,25.104729453444,1014.79237590964,2022.46810191588,6833.87571057308,76.143076,757.341703704964
31.190001,1939,84.310646,10.603045,5.069874,32.380302,44.633579,83.484062,8.492,27.42543,115.303055,972.816162380001,3759721,7108.28502893732,112.424563272025,25.703622375876,1048.4839576112,1992.15637434924,6969.58860801984,72.114064,752.1542106849
31.5,1942.910034,84.917046,10.404783,5.010462,32.123001,45.339134,84.18689,8.708,27.623688,115.970695,992.25,3774899.40021788,7210.90470136612,108.259509277089,25.104729453444,1031.887193246,2055.63707186996,7087.4324478721,75.829264,763.068138721344
32.040001,1952.319946,86.540672,10.547531,4.990657,32.449581,44.865543,84.443314,8.212,27.567045,114.854782,1026.56166408,3811553.17154944,7489.28791021158,111.250410195961,24.906657291649,1052.97530707556,2012.91694868485,7130.6732793026,67.436944,759.941970032025
33.150002,1988.300049,86.110313,10.595114,4.980756,32.024044,44.382286,83.389076,8.1,27.708654,114.740334,1098.9226326,3953337.0848534,7414.98600495797,112.256440672996,24.807930331536,1025.53939411394,1969.7873105858,6953.73799613378,65.61,767.769506491716
33.790001,2017.410034,85.523476,10.951987,5.010462,32.598019,43.986015,81.537056,8.198,27.397108,114.807083,1141.76416758,4069943.24528388,7314.26494712258,119.946019248169,25.104729453444,1062.63084272436,1934.76951558023,6648.29150114714,67.207204,750.601526763664
33.060001,2001.069946,86.354836,10.975778,5.010462,32.687084,44.295303,82.125908,7.722,27.718098,114.158501,1092.96366612,4004280.92878444,7457.1577005869,120.467702705284,25.104729453444,1068.44546042306,1962.07386786181,6744.66476482446,59.629284,768.292956737604
33.209999,2011,87.166656,10.944057,5.05007,33.429298,44.710899,83.132645,8.532,27.803064,115.150459,1102.90403358,4044121,7598.02591822234,119.772383619249,25.5032070049,1117.5179647728,1999.0644893882,6911.03666469602,72.795024,773.010367788096
34.389999,2020.98999,87.518768,11.102665,5.05007,33.261063,45.377796,82.439339,8.62,27.585922,114.120361,1182.67203122,4084400.5396802,7659.53475223782,123.269170102225,25.5032070049,1106.29831188997,2059.14436981762,6796.24461475692,74.3044,760.983092590084
33.849998,2009.900024,86.658043,11.126456,5.069874,33.864731,44.894539,83.873466,8.416,27.368786,114.425575,1145.8223646,4039698.1064752,7509.61641658985,123.798023119936,25.703622375876,1146.82000570236,2015.51963202252,7034.75829885315,70.829056,749.050447113796
33.599998,1992.030029,85.582146,11.063013,5.109482,32.914696,44.111664,83.446068,8.556,27.557602,113.2715,1128.9598656,3968183.63643774,7324.30371396532,122.390256638169,26.106806308324,1083.37721277242,1945.8389008489,6963.24626466062,73.205136,759.421427990404
33,1977.900024,85.523476,11.110596,5.089678,33.389717,43.966686,84.053925,8.552,27.831379,113.452705,1089,3912088.5049392,7314.26494712258,123.445343475216,25.904822143684,1114.87320134009,1933.0694778226,7065.06230790563,73.136704,774.585657041641
32.509998,1964.52002,84.652977,11.134387,5.089678,32.736572,43.580082,83.588547,8.83,27.755859,113.157051,1056.89996996,3859338.9089808,7166.12651496253,123.974573865769,25.904822143684,1071.68314631118,1899.22354712672,6987.04518957121,77.9689,770.387708827881
32.849998,1985.630005,84.085693,11.039222,5.069874,32.558434,43.589745,82.838226,8.534,27.916349,112.765999,1079.1223686,3942726.5167563,7070.40376729025,121.864422365284,25.703622375876,1060.05162453236,1900.06586916503,6862.17168682708,72.829156,779.322541489801
33.490002,1994.48999,84.799675,10.85682,5.119385,33.379818,44.652912,84.091911,8.71,28.558325,113.900993,1121.58023396,3977990.3202102,7190.98488010562,117.8705405124,26.208102778225,1114.21224971312,1993.88255007974,7071.44949563192,75.8641,815.577926805625
34.110001,2000.810059,84.799675,10.642698,5.129287,34.230888,45.542103,84.614273,8.788,28.954834,115.799034,1163.49216822,4003240.89219558,7190.98488010562,113.267020719204,26.309585128369,1171.75369326854,2074.08314566261,7159.57519531853,77.228944,838.382411967556
33.669998,1973.819946,85.366982,10.515811,5.644196,31.341206,45.058846,83.550545,8.54,28.643293,114.435112,1133.66876532,3895965.17922744,7287.52161578832,110.582280987721,31.856948486416,982.271193534436,2030.29960285172,6980.69356979702,72.9316,820.438233883849
34.02,1943.050049,85.621284,10.52374,5.664,30.915668,45.687084,82.686264,8.62,29.049242,115.703651,1157.3604,3775443.4929189,7331.00427380866,110.7491035876,32.080896,955.778527886224,2087.30964442306,6837.0182542777,74.3044,843.858460774564
33.48,1912.449951,85.699532,10.499949,5.65,30.420858,45.764404,82.84774,8.416,28.813227,114.969223,1120.9104,3657464.8150799,7344.40978501902,110.248929002601,31.9225,925.428601456164,2094.38067347522,6863.7480231076,70.829056,830.202050153529
33.869999,1898.530029,85.288727,10.436504,5.47,30.391169,45.7934,82.515297,8.662,29.162535,116.333145,1147.17683226,3604416.27101474,7274.16695328053,108.920615742016,29.9209,923.623153186561,2097.03548356,6808.77423899821,75.030244,850.453447626225
30.450001,1866.780029,84.144371,10.301687,5.41,30.193249,45.648418,82.059425,8.39,28.964275,115.36982,927.202560900001,3484867.67667324,7080.27517098564,106.124755045969,29.2681,911.632285176001,2083.77806590272,6733.74923133063,70.3921,838.929226275625
29.860001,1855.319946,81.298164,9.928955,5.37,29.530205,45.097507,78.469322,8.516,27.840822,112.975815,891.619659720001,3442212.10202544,6609.3914697709,98.584147392025,28.8369,872.033007342025,2033.78513761505,6157.43449513969,72.522256,775.111369635684
29.440001,1823.23999,79.361549,9.738623,5.4,29.144253,44.420948,77.424576,8.724,27.736977,111.888512,866.713658880001,3324204.0611352,6298.2554596794,94.840777936129,29.16,849.387482928009,1973.2206212187,5994.56496877978,76.108176,769.339893098529
27.99,1765.130005,77.239113,9.167629,5.29,28.233805,43.69606,76.731255,7.966,26.509678,108.655167,783.4401,3115683.9345513,5965.88057702677,84.045421481641,27.9841,797.147744778025,1909.3456595236,5887.68549387503,63.457156,702.763027663684
28.860001,1787.829956,79.518051,9.318309,5.35,28.164289,43.55109,78.611778,8.112,26.830662,109.380058,832.899657720001,3196335.95157096,6323.1204348386,86.830882619481,28.6225,793.227174875521,1896.6974401881,6179.81164032128,65.804544,719.884423358244
29.190001,1793.400024,79.498482,9.231073,5.32,28.432423,43.899029,78.839722,8.258,26.330301,109.256065,852.056158380001,3216283.6460832,6320.00864030432,85.212708731329,28.3024,808.402677650929,1927.12474714284,6215.70176503728,68.194564,693.284750750601
33.919998,1832.890015,81.180771,9.492779,5.4,28.87932,44.894539,79.59005,8.542,26.7929,111.621452,1150.56626432,3359485.8070867,6590.31758015444,90.112853142841,29.16,834.0151236624,2015.51963202252,6334.5760590025,72.965764,717.85949041
34.189999,1807.579956,80.183144,9.159699,5.41,28.58139,44.45961,78.269882,8.43,26.745695,110.152618,1168.95603162,3267345.29733296,6429.33658172474,83.900085770601,29.2681,816.8958543321,1976.6569213521,6126.17442829392,71.0649,715.332201033025
32.43,1784.920044,79.860367,8.961438,5.31,27.449255,44.024677,77.908974,8.626,26.094286,108.845932,1051.7049,3185939.56347296,6377.67821737469,80.307371027844,28.1961,753.461600055025,1938.17218495433,6069.80822973268,74.407876,680.911761849796
32.110001,1824.339966,81.493774,9.278656,5.33,27.320154,44.401619,80.007927,8.452,26.169809,109.752029,1031.05216422,3328216.31154488,6641.23520076308,86.093457166336,28.4089,746.390814583716,1971.50376982116,6401.26838283733,71.436304,684.858903096481
30.24,1762.959961,79.253983,8.771106,5.12,25.919884,43.212803,77.775993,7.932,24.942511,106.595001,914.4576,3108027.82408912,6281.19382136429,76.932300463236,26.2144,671.840386573456,1867.34634311681,6049.10508713605,62.916624,622.128854985121
29.67,1776.119995,77.767281,8.699732,5.06,25.234646,42.816536,78.412331,8.268,24.782019,106.165794,880.3089,3154602.2366388,6047.74999413296,75.685336871824,25.6036,636.787358745316,1833.2557550393,6148.49365285356,68.359824,614.148465716361
31.18,1792.569946,78.520393,8.628358,5.17,25.612024,43.425442,79.979439,8.74,25.518396,108.559799,972.1924,3213307.01130244,6165.45211687445,74.448561776164,26.7289,655.975773376576,1885.76901289536,6396.71066275472,76.3876,651.188534412816
31.48,1816.119995,79.351776,8.469748,5.23,25.919884,44.208317,82.230377,8.86,25.744974,109.90464,990.9904,3298291.8362388,6296.70435435418,71.736631183504,27.3529,671.840386573456,1954.37529197249,6761.83490156213,78.4996,662.803686260676
30.719999,1801.380005,78.764915,8.556982,5.15,25.651747,43.831375,81.857117,9.094,25.225731,109.008072,943.718338560001,3244969.9224138,6203.91183495723,73.221940948324,26.5225,658.012124152009,1921.18943439063,6700.58760355169,82.700836,636.337504484361
31.700001,1823.540039,80.926491,8.612496,5.17,26.237675,44.411285,98.576912,10.6,25.423988,109.847404,1004.8900634,3325298.27383612,6549.09694557308,74.175087350016,26.7289,688.415589405625,1972.36223535122,9717.40757945574,112.36,646.379165824144
31.9,1804.660034,81.483978,8.541122,5.07,26.346916,44.059509,101.754349,10.03,25.669449,109.771103,1017.61,3256797.83831688,6639.63867070448,72.950765018884,25.7049,694.159982711056,1941.24033332108,10353.9475404138,100.6009,658.920611963601
29.540001,1749.619995,78.676895,8.295278,5.01,25.244577,42.290871,99.045876,9.734,24.98971,106.299332,872.611659080001,3061170.1269038,6190.05380684103,68.811637097284,25.1001,637.288667908929,1788.51776993864,9810.08555260738,94.750756,624.4856058841
30.280001,1768.869995,80.447212,8.152529,5,25.016165,42.486301,100.270912,10.108,25.282375,107.472488,916.878460560001,3128901.0592113,6471.75391857294,66.463729095841,25,625.808511307225,1805.0857726626,10054.2557933117,102.171664,639.198485640625
30.200001,1761.829956,80.23204,8.192181,4.94,24.281271,42.046589,100.203918,10.304,24.98971,105.717514,912.040060400001,3104044.79385896,6437.1802425616,67.111829536761,24.4036,589.580121375441,1767.91564653492,10040.8251825507,106.172416,624.4856058841
30.780001,1764.25,81.650269,8.271486,4.89,25.155199,42.408134,101.83091,10.29,25.348459,107.071892,947.408461560001,3112578.0625,6666.76642777236,68.417480648196,23.9121,632.784036729601,1798.44982936196,10369.5342314281,105.8841,642.544373674681
31.450001,1786.400024,83.508606,8.50147,4.92,26.138367,42.994419,103.295219,10.306,25.801619,109.132057,989.102562900001,3191225.0457472,6973.68727606324,72.2749921609,24.2064,683.214229426689,1848.52006514756,10669.902268258,106.213636,665.723543021161
31.450001,1776.290039,82.86142,8.723523,4.96,26.128435,43.072594,102.443428,10.32,25.971554,108.922226,989.102562900001,3155206.30265062,6866.0149244164,76.099853531529,24.6016,682.695115549225,1855.24835388884,10494.6559403912,106.5024,674.521617174916
30.9,1789.839966,83.028122,8.652148,4.87,26.327055,42.671959,102.127602,10.058,25.537275,107.5774,954.81,3203527.10389088,6893.66904284688,74.859665013904,23.7169,693.113824973025,1820.89608489768,10430.0470902704,101.163364,652.152414425625
30.950001,1800.619995,84.675545,8.913855,4.91,26.813673,42.886936,102.74968,10.326,25.952673,108.597954,957.902561900001,3242232.3663938,7169.94792104703,79.456810961025,24.1081,718.973059750929,1839.2892794681,10557.4967401024,106.626276,673.541235844929
31.5,1840.719971,86.705406,8.985229,4.97,27.498913,44.079052,103.879021,10.19,26.722416,110.887047,992.25,3388250.01163824,7517.82742962484,80.734340182441,24.7009,756.190216181569,1942.9628252187,10790.8510039184,103.8361,714.087516877056
30.559999,1833.51001,86.970161,8.993158,5.01,27.598223,44.675114,105.132759,10.2,26.351797,110.610428,933.913538880001,3361758.9567702,7563.80890436592,80.876890812964,25.1001,761.661912757729,1995.865810913,11052.8970149521,104.04,694.417205129209
30.5,1831.349976,86.950554,9.207282,5.02,28.243736,46.521915,103.314346,9.654,27.207067,113.109352,930.25,3353842.7345952,7560.39884090692,84.774041827524,25.2004,797.708623237696,2164.28857526723,10673.8540894077,93.199716,740.224494742489
30.23,1820.550049,85.146233,9.302447,5.1,28.919043,48.525066,104.156578,9.678,27.891283,114.978783,913.8529,3314402.4809139,7249.88099409029,86.535520187809,26.01,836.311048035849,2354.68203030436,10848.5927406701,93.663684,777.923667386089
29.76,1822.98999,85.06778,9.365891,5.1,29.554626,48.573921,104.290558,9.886,27.995813,117.210625,885.6576,3323292.5036402,7236.5271941284,87.719914223881,26.01,873.475917999876,2359.42580131424,10876.5204879514,97.732996,783.765545530969
30.209999,1843.550049,85.969948,9.651387,5.24,29.733385,48.485977,104.261826,9.534,28.195375,117.344154,912.644039580001,3398676.7831679,7390.8319591227,93.149271023769,27.4576,884.074183558225,2350.88996564453,10870.5283608543,90.897156,794.979171390625
